University,Company,TotalScore,FreqScore,RecencyScore,DepthScore,IPCScore,DivScore,CitationCount,UniquePatents,LatestDate,MinDepth
충북대학교,광주과학기술원,73.57,100.0,47.24,100.0,11.76,100,12,8,,1
충북대학교,한국표준과학연구원,73.4,100.0,47.24,100.0,27.27,75,9,3,,1
충북대학교,한국건설기술연구원;노바코스,64.43,93.6,47.24,100.0,13.64,25,3,1,,1
충북대학교,고영테크놀러지; 한국과학기술원,63.75,93.6,47.24,100.0,9.09,25,3,1,,1
충북대학교,한국전자통신연구원;엠브이테크,62.39,93.6,47.24,100.0,0.0,25,3,1,,1
충북대학교,위바이옴; 한국식품연구원,59.34,62.4,47.24,100.0,42.11,25,2,1,,1
충북대학교,국방과학연구소; 한국과학기술원,57.29,62.4,47.24,100.0,11.76,50,2,2,,1
충북대학교,퓨처드라이브; 재단법인대구경북과학기술원,57.29,62.4,47.24,100.0,11.76,50,2,2,,1
충북대학교,인트세인; 한국과학기술원,56.11,62.4,47.24,100.0,3.85,50,2,2,,1
충북대학교,아이센스; 울산과학기술원,54.9,62.4,47.24,100.0,12.5,25,2,1,,1
충북대학교,한국생명공학연구원;엔지켐생명과학,48.67,31.2,47.24,100.0,33.33,25,1,1,,1
충북대학교,한국식품연구원; 한국화학연구원,47.42,31.2,47.24,100.0,25.0,25,1,1,,1
충북대학교,국립암센터; 한국화학연구원,46.67,31.2,47.24,100.0,20.0,25,1,1,,1
충북대학교,엘아이지넥스원; 한국과학기술원,46.67,31.2,47.24,100.0,20.0,25,1,1,,1
충북대학교,삼성전자; 한국과학기술원,46.17,31.2,47.24,100.0,16.67,25,1,1,,1
충북대학교,한국전자기술연구원; 한국전자통신연구원,45.81,31.2,47.24,100.0,14.29,25,1,1,,1
충북대학교,한화솔루션; 한국과학기술원,45.43,31.2,47.24,100.0,11.76,25,1,1,,1
충북대학교,삼성에스디에스; 한국과학기술원,45.34,31.2,47.24,100.0,11.11,25,1,1,,1
충북대학교,한국과학기술원; 한국교통연구원,45.34,31.2,47.24,100.0,11.11,25,1,1,,1
충북대학교,켐아이넷; 한국과학기술원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
충북대학교,한국건설기술연구원; (유)에스와이,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
충북도립대학,셀레스트라; 울산과학기술원,65.39,93.6,47.24,100.0,20.0,25,3,1,,1
충북보건과학대학교,한국기계연구원,68.59,100.0,47.24,100.0,28.57,25,6,1,,1
충북보건과학대학교,한국전기연구원,54.9,62.4,47.24,100.0,12.5,25,2,1,,1
충북보건과학대학교,한국표준과학연구원,44.92,31.2,47.24,100.0,8.33,25,1,1,,1
충청대학교,한국건설기술연구원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
충청대학교,한국식품연구원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
충청북도 (관리부서:충청북도 농업기술원); 충북대학교,한국식품연구원,63.1,93.6,47.24,100.0,4.76,25,3,1,,1
충청정보통신(주); 청운대학교,한국전기연구원,46.17,31.2,47.24,100.0,16.67,25,1,1,,1
칠곡군; 경북대학교,한국해양과학기술원,50.34,31.2,47.24,100.0,44.44,25,1,1,,1
칭화대학교,한국전자통신연구원,59.81,62.4,47.24,100.0,28.57,50,2,2,,1
칭화대학교,한국해양과학기술원,56.03,62.4,47.24,100.0,20.0,25,2,1,,1
케이맥(주),한국표준과학연구원,53.03,62.4,47.24,100.0,0.0,25,2,1,,1
코넬 유니버시티; 동국대학교,한국식품연구원,54.39,62.4,47.24,100.0,9.09,25,2,1,,1
코닝 인코포레이티드; 포항공과대학교,한국기계연구원; 재단법인 파동에너지 극한제어 연구단,63.03,62.4,47.24,100.0,66.67,25,2,1,,1
코닝정밀소재 주식회사; 경희대학교,한국과학기술원,54.1,62.4,47.24,100.0,7.14,25,2,1,,1
코스맥스 주식회사; 서울대학교,재단법인대구경북과학기술원,62.39,93.6,47.24,100.0,0.0,25,3,1,,1
코오롱글로벌 주식회사,한국건설기술연구원,45.17,31.2,47.24,100.0,10.0,25,1,1,,1
코오롱글로벌 주식회사; 건국대학교,한국건설기술연구원,67.64,100.0,47.24,100.0,22.22,25,4,1,,1
코오롱글로벌 주식회사; 건국대학교,한국해양과학기술원,66.18,100.0,47.24,100.0,12.5,25,7,1,,1
코오롱인더스트리 주식회사,코오롱인더스트리; 한국과학기술원,70.67,100.0,47.24,100.0,9.09,75,13,3,,1
코오롱인더스트리 주식회사,한국과학기술원,68.59,100.0,47.24,100.0,11.9,50,7,2,,1
코오롱인더스트리 주식회사,삼성전자; 한국과학기술원,55.53,62.4,47.24,100.0,16.67,25,2,1,,1
코오롱인더스트리 주식회사,한국과학기술연구원,47.76,31.2,47.24,100.0,27.27,25,1,1,,1
코오롱인더스트리 주식회사,한국과학기술연구원; 한국과학기술원,46.48,31.2,47.24,100.0,18.75,25,1,1,,1
코오롱인더스트리 주식회사,한국과학기술연구원; 울산과학기술원,46.4,31.2,47.24,100.0,18.18,25,1,1,,1
코오롱인더스트리 주식회사,현대자동차; 기아; 한국과학기술원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
코웨이 주식회사; 서울대학교,한국에너지기술연구원,66.8,93.6,47.24,100.0,29.41,25,3,1,,1
코웨이 주식회사; 서울대학교,재단법인대구경북과학기술원,49.67,31.2,47.24,100.0,40.0,25,1,1,,1
코웨이 주식회사; 서울대학교,한국과학기술연구원,44.92,31.2,47.24,100.0,8.33,25,1,1,,1
킹 압둘라 시티 포 어토믹 앤드 리뉴어블 에너지,한국원자력연구원,74.46,100.0,47.24,100.0,17.65,100,52,11,,1
킹 압둘라 시티 포 어토믹 앤드 리뉴어블 에너지,한국원자력연구원; 킹 압둘라 시티 포 어토믹 앤드 리뉴어블 에너지,57.78,62.4,47.24,100.0,15.0,50,2,2,,1
킹 압둘라 시티 포 어토믹 앤드 리뉴어블 에너지,한국기계연구원,46.32,31.2,47.24,100.0,17.65,25,1,1,,1
킹 압둘라 시티 포 어토믹 앤드 리뉴어블 에너지,울산과학기술원,45.03,31.2,47.24,100.0,9.09,25,1,1,,1
태성전장주식회사; 호서대학교,한국과학기술연구원,66.45,100.0,47.24,100.0,14.29,25,4,1,,1
태성전장주식회사; 호서대학교,한국전자통신연구원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
토쿠시마 대학,한국전자통신연구원,54.9,62.4,47.24,100.0,12.5,25,2,1,,1
펀랩 주식회사; 삼육대학교,재단법인대구경북과학기술원,55.17,62.4,47.24,100.0,14.29,25,2,1,,1
평택대학교,한국기계연구원,65.39,93.6,47.24,100.0,20.0,25,3,1,,1
포스코홀딩스 주식회사,울산과학기술원,66.45,100.0,47.24,100.0,14.29,25,4,1,,1
포스코홀딩스 주식회사,포스코홀딩스; 한국과학기술원,66.14,93.6,47.24,100.0,25.0,25,3,1,,1
포스코홀딩스 주식회사,한국전기연구원,45.54,31.2,47.24,100.0,12.5,25,1,1,,1
포스코홀딩스 주식회사; 서울대학교,한국과학기술연구원,45.34,31.2,47.24,100.0,11.11,25,1,1,,1
포스코홀딩스 주식회사; 성균관대학교,한국기계연구원,53.03,62.4,47.24,100.0,0.0,25,2,1,,1
포스코홀딩스 주식회사; 성균관대학교,한국과학기술연구원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
포스코홀딩스 주식회사; 연세대학교,한국과학기술원,62.39,93.6,47.24,100.0,0.0,25,3,1,,1
포스코홀딩스 주식회사; 재단법인 포항산업과학연구원; 서울대학교,광주과학기술원,45.03,31.2,47.24,100.0,9.09,25,1,1,,1
포스코홀딩스 주식회사; 재단법인 포항산업과학연구원; 연세대학교,한국화학연구원,58.48,62.4,47.24,100.0,36.36,25,2,1,,1
포스코홀딩스 주식회사; 재단법인 포항산업과학연구원; 연세대학교,한국과학기술연구원,47.0,31.2,47.24,100.0,22.22,25,1,1,,1
포스코홀딩스 주식회사; 주식회사 글로우원; 재단법인 포항산업과학연구원; 포항공과대학교,한국건설기술연구원,56.03,62.4,47.24,100.0,20.0,25,2,1,,1
포스코홀딩스 주식회사; 주식회사 포스코디엑스; 친환경소재신기술연구조합; 포항공과대학교,한국전자통신연구원,62.39,93.6,47.24,100.0,0.0,25,3,1,,1
포스코홀딩스 주식회사; 포항공과대학교,한국기계연구원,74.81,100.0,47.24,100.0,20.0,100,11,4,,1
포스코홀딩스 주식회사; 포항공과대학교,한국과학기술연구원,73.9,100.0,47.24,100.0,13.92,100,18,9,,1
포스코홀딩스 주식회사; 포항공과대학교,한국전기연구원,70.98,100.0,47.24,100.0,11.11,75,6,3,,1
포스코홀딩스 주식회사; 포항공과대학교,재단법인대구경북과학기술원,68.48,100.0,47.24,100.0,11.11,50,4,2,,1
포스코홀딩스 주식회사; 포항공과대학교,한국화학연구원,67.39,93.6,47.24,100.0,16.67,50,3,2,,1
포스코홀딩스 주식회사; 포항공과대학교,한국에너지기술연구원,66.14,93.6,47.24,100.0,25.0,25,3,1,,1
포스코홀딩스 주식회사; 포항공과대학교,한국전자통신연구원,63.75,93.6,47.24,100.0,9.09,25,3,1,,1
포스코홀딩스 주식회사; 포항공과대학교,한국해양과학기술원,63.27,93.6,47.24,100.0,5.88,25,3,1,,1
포스코홀딩스 주식회사; 포항공과대학교,한국기계연구원; 재단법인 포항산업과학연구원,56.36,62.4,47.24,100.0,22.22,25,2,1,,1
포스코홀딩스 주식회사; 포항공과대학교,쑤저우 레킨 세미컨덕터 컴퍼니 리미티드; 한국과학기술원,48.67,31.2,47.24,100.0,33.33,25,1,1,,1
포스코홀딩스 주식회사; 포항공과대학교,울산과학기술원,46.4,31.2,47.24,100.0,18.18,25,1,1,,1
포스코홀딩스 주식회사; 포항공과대학교,한국표준과학연구원,45.81,31.2,47.24,100.0,14.29,25,1,1,,1
포텍마이크로시스템(주); 한국공학대학교,한국전자통신연구원,55.53,62.4,47.24,100.0,16.67,25,2,1,,1
포티투닷 주식회사; 고려대학교,한국과학기술원,48.08,31.2,47.24,100.0,29.41,25,1,1,,1
포항공과대학교,울산과학기술원,75.94,100.0,47.24,100.0,27.54,100,119,58,,1
포항공과대학교,한국기계연구원; 한국화학연구원,75.74,100.0,47.24,100.0,42.86,75,7,3,,1
포항공과대학교,한국과학기술원,75.4,100.0,47.24,100.0,23.93,100,255,139,,1
포항공과대학교,한국기계연구원,75.2,100.0,47.24,100.0,22.59,100,69,33,,1
포항공과대학교,한국전자통신연구원,75.18,100.0,47.24,100.0,22.46,100,135,68,,1
포항공과대학교,한국화학연구원,75.09,100.0,47.24,100.0,21.85,100,73,38,,1
포항공과대학교,한국원자력연구원,75.01,100.0,47.24,100.0,21.36,100,26,12,,1
포항공과대학교,한국과학기술연구원,74.98,100.0,47.24,100.0,21.16,100,112,53,,1
포항공과대학교,재단법인대구경북과학기술원,74.96,100.0,47.24,100.0,21.03,100,74,37,,1
포항공과대학교,한국에너지기술연구원,74.76,100.0,47.24,100.0,19.65,100,47,21,,1
포항공과대학교,한국생명공학연구원,74.73,100.0,47.24,100.0,19.44,100,8,4,,1
포항공과대학교,한국표준과학연구원,74.21,100.0,47.24,100.0,16.0,100,16,7,,1
포항공과대학교,한국해양과학기술원,74.17,100.0,47.24,100.0,15.75,100,35,11,,1
포항공과대학교,광주과학기술원,74.16,100.0,47.24,100.0,15.7,100,48,27,,1
포항공과대학교,한국건설기술연구원,73.65,100.0,47.24,100.0,12.24,100,8,4,,1
포항공과대학교,한국전기연구원,73.16,100.0,47.24,100.0,9.02,100,19,13,,1
포항공과대학교,한국식품연구원,72.96,100.0,47.24,100.0,24.32,75,6,3,,1
포항공과대학교,한국지질자원연구원,72.43,100.0,47.24,100.0,20.83,75,5,3,,1
포항공과대학교,삼성디스플레이; 울산과학기술원,71.02,100.0,47.24,100.0,11.43,75,4,3,,1
포항공과대학교,한국과학기술연구원 유럽연구소,70.56,100.0,47.24,100.0,25.0,50,4,2,,1
포항공과대학교,한국기계연구원; 재단법인 파동에너지 극한제어 연구단,68.68,100.0,47.24,100.0,12.5,50,5,2,,1
포항공과대학교,에스케이하이닉스; 한국과학기술원,67.39,93.6,47.24,100.0,33.33,25,3,1,,1
포항공과대학교,한국과학기술원; 재단법인 하이브리드 인터페이스기반 미래소재 연구단,66.32,93.6,47.24,100.0,9.52,50,3,2,,1
포항공과대학교,기초과학연구원; 광주과학기술원,66.14,93.6,47.24,100.0,25.0,25,3,1,,1
포항공과대학교,국방과학연구소; 광주과학기술원,65.77,93.6,47.24,100.0,5.88,50,3,2,,1
포항공과대학교,아이센스; 울산과학기술원,63.89,93.6,47.24,100.0,10.0,25,3,1,,1
포항공과대학교,엘지디스플레이; 한국과학기술원,63.75,93.6,47.24,100.0,9.09,25,3,1,,1
포항공과대학교,국방과학연구소; 한국생명공학연구원,63.64,93.6,47.24,100.0,8.33,25,3,1,,1
포항공과대학교,오투메디; 울산과학기술원,63.64,93.6,47.24,100.0,8.33,25,3,1,,1
포항공과대학교,한국전력공사; 한국과학기술원,63.64,93.6,47.24,100.0,8.33,25,3,1,,1
포항공과대학교,울산과학기술원; 한국과학기술연구원,62.39,93.6,47.24,100.0,0.0,25,3,1,,1
포항공과대학교,한국과학기술연구원;바이오빛,62.39,93.6,47.24,100.0,0.0,25,3,1,,1
포항공과대학교,에쓰대시오일; 울산과학기술원,57.35,62.4,47.24,100.0,12.12,50,2,2,,1
포항공과대학교,현대자동차; 기아; 한국화학연구원,56.96,62.4,47.24,100.0,9.52,50,2,2,,1
포항공과대학교,기초과학연구원; 재단법인대구경북과학기술원,56.03,62.4,47.24,100.0,20.0,25,2,1,,1
포항공과대학교,한국에너지기술연구원; 한국전자통신연구원,55.76,62.4,47.24,100.0,18.18,25,2,1,,1
포항공과대학교,한국전기연구원;코디,55.67,31.2,47.24,100.0,80.0,25,1,1,,1
포항공과대학교,울산과학기술원; 재단법인 멀티스케일 에너지시스템 연구단,55.53,62.4,47.24,100.0,0.0,50,2,2,,1
포항공과대학교,국방과학연구소; 한국과학기술원,55.17,62.4,47.24,100.0,14.29,25,2,1,,1
포항공과대학교,레신저스; 한국과학기술원,54.9,62.4,47.24,100.0,12.5,25,2,1,,1
포항공과대학교,한국과학기술원;키움테크,54.9,62.4,47.24,100.0,12.5,25,2,1,,1
포항공과대학교,코오롱인더스트리; 한국과학기술원,54.28,62.4,47.24,100.0,8.33,25,2,1,,1
포항공과대학교,삼성전자; 한국과학기술원,53.03,62.4,47.24,100.0,0.0,25,2,1,,1
포항공과대학교,울산과학기술원; 한국과학기술원,53.03,62.4,47.24,100.0,0.0,25,2,1,,1
포항공과대학교,한국생산기술연구원; 한국생명공학연구원,53.03,62.4,47.24,100.0,0.0,25,2,1,,1
포항공과대학교,한국과학기술연구원;프로셀테라퓨틱스,47.95,31.2,47.24,100.0,28.57,25,1,1,,1
포항공과대학교,와이파인텍; 한국화학연구원,47.13,31.2,47.24,100.0,23.08,25,1,1,,1
포항공과대학교,"한국표준과학연구원; 버지니아 테크 인터렉추얼 프라퍼티스, 인크.",46.67,31.2,47.24,100.0,20.0,25,1,1,,1
포항공과대학교,한국기계연구원; 한국에너지기술연구원,46.17,31.2,47.24,100.0,16.67,25,1,1,,1
포항공과대학교,현대자동차; 기아; 한국과학기술원,45.81,31.2,47.24,100.0,14.29,25,1,1,,1
포항공과대학교,한국과학기술연구원; 한국생산기술연구원,45.25,31.2,47.24,100.0,10.53,25,1,1,,1
포항공과대학교,한국기계연구원;싸이트로닉,45.17,31.2,47.24,100.0,10.0,25,1,1,,1
포항공과대학교,에이티스; 울산과학기술원,44.74,31.2,47.24,100.0,7.14,25,1,1,,1
포항공과대학교,덕산네오룩스; 울산과학기술원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
포항공과대학교,메디코스바이오텍; 한국과학기술원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
포항공과대학교,삼성디스플레이; 한국과학기술원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
포항공과대학교,한국과학기술원; 한국조폐공사,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
포항공과대학교,현대자동차; 한국화학연구원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
포항대학교,울산과학기술원,51.17,31.2,47.24,100.0,50.0,25,1,1,,1
프림포주식회사,광주과학기술원,64.26,93.6,47.24,100.0,12.5,25,3,1,,1
프림포주식회사,한국과학기술연구원,63.54,93.6,47.24,100.0,7.69,25,3,1,,1
프림포주식회사,광주과학기술원;글림시스템즈,54.9,62.4,47.24,100.0,12.5,25,2,1,,1
프림포주식회사,제이케이덴스; 한국과학기술원,54.18,62.4,47.24,100.0,7.69,25,2,1,,1
플랜비포유 주식회사,한국과학기술연구원,49.12,31.2,47.24,100.0,36.36,25,1,1,,1
피씨엘 (주); 고려대학교,한국과학기술원,55.07,62.4,47.24,100.0,13.64,25,2,1,,1
피씨엘 (주); 고려대학교,한국기계연구원,53.03,62.4,47.24,100.0,0.0,25,2,1,,1
피씨엘 (주); 고려대학교,한국생명공학연구원,44.92,31.2,47.24,100.0,8.33,25,1,1,,1
피씨엘 (주); 동국대학교,한국식품연구원,66.48,93.6,47.24,100.0,27.27,25,3,1,,1
피씨엘 (주); 동국대학교,울산과학기술원,45.98,31.2,47.24,100.0,15.38,25,1,1,,1
피유코어 주식회사,한국화학연구원,44.92,31.2,47.24,100.0,8.33,25,1,1,,1
하이리움산업(주),한국과학기술원,65.6,93.6,47.24,100.0,21.43,25,3,1,,1
하이리움산업(주),한국해양과학기술원; 하이리움산업,47.95,31.2,47.24,100.0,28.57,25,1,1,,1
하이테콤시스템(주); 한국건설기술연구원; 서울시립대학교,한국건설기술연구원,45.54,31.2,47.24,100.0,12.5,25,1,1,,1
학교법인 건국대학교,한국표준과학연구원,52.67,31.2,47.24,100.0,60.0,25,1,1,,1
학교법인 동의학원,한국과학기술연구원,55.17,62.4,47.24,100.0,14.29,25,2,1,,1
학교법인 동의학원,한국생명공학연구원,54.9,62.4,47.24,100.0,12.5,25,2,1,,1
학교법인 동의학원,한국건설기술연구원,48.67,31.2,47.24,100.0,33.33,25,1,1,,1
학교법인 동의학원,재단법인대구경북과학기술원,45.54,31.2,47.24,100.0,12.5,25,1,1,,1
학교법인 동의학원,한국과학기술원; 대한민국(국립재활원장),45.17,31.2,47.24,100.0,10.0,25,1,1,,1
학교법인 동의학원,한국지질자원연구원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
학교법인 동의학원,한국화학연구원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
학교법인 두원학원,학교법인 두원학원;두원전자,78.54,100.0,47.24,100.0,44.9,100,85,36,,1
학교법인 두원학원,두원중공업;두원전자; 학교법인 두원학원,75.33,100.0,47.24,100.0,23.46,100,55,21,,1
학교법인 두원학원,학교법인 두원학원; 두원중공업,69.93,100.0,47.24,100.0,20.83,50,5,2,,1
학교법인 두원학원,한국해양과학기술원,46.17,31.2,47.24,100.0,16.67,25,1,1,,1
학교법인 두원학원,한국기계연구원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
학교법인 선목학원,한국식품연구원,68.81,100.0,47.24,100.0,30.0,25,4,1,,1
학교법인 선목학원,대한민국(농촌진흥청장); 학교법인 선목학원,57.31,62.4,47.24,100.0,28.57,25,2,1,,1
학교법인 선목학원,한국과학기술연구원,43.67,31.2,47.24,100.0,0.0,25,1,1,,1
학교법인 송원대학교,한국건설기술연구원; 한길토건,66.67,93.6,47.24,100.0,28.57,25,3,1,,1
학교법인 송원대학교,한국기계연구원,46.67,31.2,47.24,100.0,20.0,25,1,1,,1
